slug	client	platform	version	support	notes
css-display-flex	gmx	desktop-webmail	2022-06	n	
css-display-flex	gmx	ios	2022-06	y	
css-display-flex	gmx	android	2022-06	y	
css-display-flex	web-de	desktop-webmail	2022-06	n	
css-display-flex	web-de	ios	2022-06	y	
css-display-flex	web-de	android	2022-06	y	
css-display-flex	ionos-1and1	desktop-webmail	2022-06	y	
css-display-flex	ionos-1and1	android	2022-06	y	
css-display-grid	apple-mail	macos	12.4	y	
css-display-grid	apple-mail	ios	12.1	y	
css-display-grid	gmail	desktop-webmail	2019-02	n	
css-display-grid	gmail	desktop-webmail	2026-03	y	
css-display-grid	gmail	ios	2019-02	n	
css-display-grid	gmail	ios	2026-03	a	1
css-display-grid	gmail	android	2019-02	n	
css-display-grid	gmail	android	2026-03	a	1
css-display-grid	gmail	mobile-webmail	2020-02	y	
css-display-grid	orange	desktop-webmail	2019-08	y	
css-display-grid	orange	desktop-webmail	2021-03	n	
css-display-grid	orange	desktop-webmail	2024-04	n	
css-display-grid	orange	ios	2019-08	y	
css-display-grid	orange	ios	2024-04	n	
css-display-grid	orange	android	2019-08	y	
css-display-grid	orange	android	2024-04	n	
css-display-grid	outlook	windows	2007	n	
css-display-grid	outlook	windows	2010	n	
css-display-grid	outlook	windows	2013	n	
css-display-grid	outlook	windows	2016	n	
css-display-grid	outlook	windows	2019	n	
css-display-grid	outlook	windows-mail	2019-02	n	
css-display-grid	outlook	macos	2019-02	y	
css-display-grid	outlook	macos	16.80	y	
css-display-grid	outlook	outlook-com	2019-02	n	
css-display-grid	outlook	outlook-com	2024-01	y	
css-display-grid	outlook	ios	2019-02	n	
css-display-grid	outlook	ios	2026-03	y	
css-display-grid	outlook	android	2019-02	n	
css-display-grid	outlook	android	2026-03	y	
css-display-grid	yahoo	desktop-webmail	2019-02	n	
css-display-grid	yahoo	desktop-webmail	2026-03	y	
css-display-grid	yahoo	ios	2019-02	n	
css-display-grid	yahoo	ios	2026-03	y	
css-display-grid	yahoo	android	2019-02	n	
css-display-grid	yahoo	android	2026-03	y	
css-display-grid	aol	desktop-webmail	2019-02	n	
css-display-grid	aol	desktop-webmail	2026-03	y	
css-display-grid	aol	ios	2019-02	n	
css-display-grid	aol	ios	2026-03	y	
css-display-grid	aol	android	2019-02	n	
css-display-grid	aol	android	2026-03	y	
css-display-grid	samsung-email	android	5.0.10.2	y	
css-display-grid	sfr	desktop-webmail	2019-08	y	
css-display-grid	sfr	ios	2019-08	y	
css-display-grid	sfr	android	2019-08	y	
css-display-grid	thunderbird	macos	60.5	y	
css-display-grid	protonmail	desktop-webmail	2020-03	y	
css-display-grid	protonmail	ios	2020-03	y	
css-display-grid	protonmail	android	2020-03	y	
css-display-grid	hey	desktop-webmail	2020-06	y	
css-display-grid	mail-ru	desktop-webmail	2020-10	y	
css-display-grid	fastmail	desktop-webmail	2021-07	y	
css-display-grid	laposte	desktop-webmail	2021-08	y	
css-display-grid	gmx	desktop-webmail	2022-06	n	
css-display-grid	gmx	ios	2022-06	y	
css-display-grid	gmx	android	2022-06	y	
css-display-grid	web-de	desktop-webmail	2022-06	n	
css-display-grid	web-de	ios	2022-06	y	
css-display-grid	web-de	android	2022-06	y	
css-display-grid	ionos-1and1	desktop-webmail	2022-06	y	
css-display-grid	ionos-1and1	android	2022-06	y	
css-display-none	apple-mail	macos	12.4	y	
css-display-none	apple-mail	ios	12.1	y	
css-display-none	gmail	desktop-webmail	2019-02	y	
css-display-none	gmail	ios	2019-02	y	
css-display-none	gmail	android	2019-02	y	
css-display-none	gmail	mobile-webmail	2020-02	n	
css-display-none	orange	desktop-webmail	2019-08	y	
css-display-none	orange	desktop-webmail	2021-03	y	
css-display-none	orange	ios	2019-08	y	
css-display-none	orange	android	2019-08	y	
css-display-none	outlook	windows	2007	a	1 2
css-display-none	outlook	windows	2010	a	1 2
css-display-none	outlook	windows	2013	a	1 2
css-display-none	outlook	windows	2016	a	1 2
css-display-none	outlook	windows	2019	a	1 2
css-display-none	outlook	windows-mail	2019-09	a	1 2
css-display-none	outlook	macos	2019-02	y	
css-display-none	outlook	macos	16.80	y	
css-display-none	outlook	outlook-com	2019-02	y	
css-display-none	outlook	ios	2019-02	y	
css-display-none	outlook	android	2019-02	y	
css-display-none	thunderbird	macos	60.8	y	
css-display-none	yahoo	desktop-webmail	2019-02	y	
css-display-none	yahoo	ios	2019-02	y	
css-display-none	yahoo	android	2019-09	y	
css-display-none	aol	desktop-webmail	2019-02	y	
css-display-none	aol	ios	2019-02	y	
css-display-none	aol	android	2019-02	y	
css-display-none	samsung-email	android	5.0.10.2	y	
css-display-none	sfr	desktop-webmail	2019-08	y	
css-display-none	sfr	ios	2019-08	y	
css-display-none	sfr	android	2019-08	y	
css-display-none	protonmail	desktop-webmail	2020-03	y	
css-display-none	protonmail	ios	2020-03	y	
css-display-none	protonmail	android	2020-03	y	
css-display-none	hey	desktop-webmail	2020-06	y	
css-display-none	mail-ru	desktop-webmail	2020-10	y	
css-display-none	fastmail	desktop-webmail	2021-07	y	
css-display-none	laposte	desktop-webmail	2021-08	y	
css-display-none	gmx	desktop-webmail	2022-06	y	
css-display-none	gmx	ios	2022-06	y	
css-display-none	gmx	android	2022-06	y	
css-display-none	web-de	desktop-webmail	2022-06	y	
css-display-none	web-de	ios	2022-06	y	
css-display-none	web-de	android	2022-06	y	
css-display-none	ionos-1and1	desktop-webmail	2022-06	y	
css-display-none	ionos-1and1	android	2022-06	y	
css-display	apple-mail	macos	15	y	
css-display	apple-mail	ios	15	y	
css-display	gmail	desktop-webmail	2021-12	y	
css-display	gmail	ios	2021-12	a	1
css-display	gmail	android	2021-12	a	1
css-display	gmail	mobile-webmail	2021-12	y	
css-display	orange	desktop-webmail	2021-12	a	2 3
css-display	orange	ios	2021-12	a	2
css-display	orange	android	2021-12	a	2
css-display	outlook	windows	2007	a	4 5
css-display	outlook	windows	2010	a	4 5
css-display	outlook	windows	2013	a	4 5
css-display	outlook	windows	2016	a	4 5
css-display	outlook	windows	2019	a	4 5
css-display	outlook	windows-mail	2021-12	a	4 5
css-display	outlook	macos	16.56	y	
css-display	outlook	macos	16.80	y	
css-display	outlook	outlook-com	2021-12	y	
css-display	outlook	ios	2021-12	y	
css-display	outlook	android	2021-12	y	
css-display	samsung-email	android	6.0	y	
css-display	sfr	desktop-webmail	2021-12	y	
css-display	sfr	ios	2021-12	y	
css-display	sfr	android	2021-12	y	
css-display	thunderbird	macos	91.2	y	
css-display	aol	desktop-webmail	2021-12	a	6
css-display	aol	ios	2021-12	a	6
css-display	aol	android	2021-12	a	6
css-display	yahoo	desktop-webmail	2021-12	a	6
css-display	yahoo	ios	2021-12	a	6
css-display	yahoo	android	2021-12	a	6
css-display	protonmail	desktop-webmail	2021-12	y	
css-display	protonmail	ios	2021-12	y	
css-display	protonmail	android	2021-12	y	
css-display	hey	desktop-webmail	2021-12	y	
css-display	mail-ru	desktop-webmail	2021-12	y	
css-display	fastmail	desktop-webmail	2021-12	a	7
css-display	laposte	desktop-webmail	2021-12	y	
css-display	gmx	desktop-webmail	2022-06	a	2
css-display	gmx	ios	2022-06	y	
css-display	gmx	android	2022-06	y	
css-display	web-de	desktop-webmail	2022-06	a	2
css-display	web-de	ios	2022-06	y	
css-display	web-de	android	2022-06	y	
css-display	ionos-1and1	desktop-webmail	2022-06	y	
css-display	ionos-1and1	android	2022-06	y	
css-empty-cells	apple-mail	macos	2024-08	y	
css-empty-cells	apple-mail	ios	2024-08	y	
css-empty-cells	gmail	desktop-webmail	2024-08	y	
css-empty-cells	gmail	ios	2024-08	y	
css-empty-cells	gmail	android	2024-08	y	
css-empty-cells	gmail	mobile-webmail	2024-08	u	
css-empty-cells	orange	desktop-webmail	2024-08	u	
css-empty-cells	orange	ios	2024-08	u	
css-empty-cells	orange	android	2024-08	u	
css-empty-cells	outlook	windows	2013	n	
css-empty-cells	outlook	windows	2016	n	
css-empty-cells	outlook	windows	2019	n	
css-empty-cells	outlook	windows	2021	n	
css-empty-cells	outlook	windows-mail	2024-08	n	
css-empty-cells	outlook	macos	2024-08	y	
css-empty-cells	outlook	outlook-com	2024-08	y	
css-empty-cells	outlook	ios	2024-08	y	
css-empty-cells	outlook	android	2024-08	y	
css-empty-cells	yahoo	desktop-webmail	2024-08	y	
css-empty-cells	yahoo	ios	2024-08	n	
css-empty-cells	yahoo	android	2024-08	n	
css-empty-cells	aol	desktop-webmail	2024-08	y	
css-empty-cells	aol	ios	2024-08	n	
css-empty-cells	aol	android	2024-08	n	
css-empty-cells	samsung-email	android	2024-08	y	
css-empty-cells	sfr	desktop-webmail	2024-03	u	
css-empty-cells	sfr	ios	2024-03	u	
css-empty-cells	sfr	android	2024-03	u	
css-empty-cells	protonmail	desktop-webmail	2024-08	y	
css-empty-cells	protonmail	ios	2024-08	y	
css-empty-cells	protonmail	android	2024-08	y	
css-empty-cells	hey	desktop-webmail	2024-08	u	
css-empty-cells	mail-ru	desktop-webmail	2024-08	n	
css-empty-cells	fastmail	desktop-webmail	2024-08	u	
css-filter	apple-mail	macos	12.4	y	
css-filter	apple-mail	ios	12.1	y	
css-filter	gmail	desktop-webmail	2019-02	n	
css-filter	gmail	ios	2019-02	n	
css-filter	gmail	android	2019-02	n	
css-filter	gmail	mobile-webmail	2020-02	n	
css-filter	orange	desktop-webmail	2019-08	y	
css-filter	orange	desktop-webmail	2021-03	n	
css-filter	orange	desktop-webmail	2024-04	n	
css-filter	orange	ios	2019-08	y	
css-filter	orange	ios	2024-04	n	
css-filter	orange	android	2019-08	y	
css-filter	orange	android	2024-04	n	
css-filter	outlook	windows	2007	n	
css-filter	outlook	windows	2010	n	
css-filter	outlook	windows	2013	n	
css-filter	outlook	windows	2016	n	
css-filter	outlook	windows	2019	n	
css-filter	outlook	windows-mail	2019-02	n	
css-filter	outlook	macos	2019-02	y	
css-filter	outlook	macos	16.80	n	
css-filter	outlook	outlook-com	2019-02	n	
css-filter	outlook	ios	2019-02	n	
css-filter	outlook	android	2019-02	n	
css-filter	thunderbird	macos	60.8	y	
css-filter	yahoo	desktop-webmail	2019-02	n	
css-filter	yahoo	ios	2019-02	n	
css-filter	yahoo	android	2019-02	n	
css-filter	aol	desktop-webmail	2019-02	n	
css-filter	aol	ios	2019-02	n	
css-filter	aol	android	2019-02	n	
css-filter	samsung-email	android	5.0.10.2	y	
css-filter	sfr	desktop-webmail	2019-08	y	
css-filter	sfr	ios	2019-08	y	
css-filter	sfr	android	2019-08	y	
css-filter	protonmail	desktop-webmail	2020-03	y	
css-filter	protonmail	ios	2020-03	y	
css-filter	protonmail	android	2020-03	y	
css-filter	hey	desktop-webmail	2020-06	y	
css-filter	mail-ru	desktop-webmail	2024-01	a	1
css-filter	fastmail	desktop-webmail	2021-07	n	
css-filter	laposte	desktop-webmail	2021-08	y	
css-filter	gmx	desktop-webmail	2022-06	n	
css-filter	gmx	ios	2022-06	y	
css-filter	gmx	android	2022-06	y	
css-filter	web-de	desktop-webmail	2022-06	n	
css-filter	web-de	ios	2022-06	y	
css-filter	web-de	android	2022-06	y	
css-filter	ionos-1and1	desktop-webmail	2022-06	y	
css-filter	ionos-1and1	android	2022-06	y	
css-flex-direction	apple-mail	macos	12.4	y	
css-flex-direction	apple-mail	ios	12.1	y	
css-flex-direction	gmail	desktop-webmail	2019-02	n	
css-flex-direction	gmail	desktop-webmail	2023-01	n	
css-flex-direction	gmail	ios	2019-02	n	
css-flex-direction	gmail	ios	2023-01	n	
css-flex-direction	gmail	android	2019-02	n	
css-flex-direction	gmail	android	2023-01	n	
css-flex-direction	gmail	mobile-webmail	2020-02	n	
css-flex-direction	orange	desktop-webmail	2019-08	y	
css-flex-direction	orange	desktop-webmail	2021-03	n	
css-flex-direction	orange	desktop-webmail	2024-04	n	
css-flex-direction	orange	ios	2019-08	y	
css-flex-direction	orange	ios	2024-04	n	
css-flex-direction	orange	android	2019-08	y	
css-flex-direction	orange	android	2024-04	n	
css-flex-direction	outlook	windows	2007	n	
css-flex-direction	outlook	windows	2010	n	
css-flex-direction	outlook	windows	2013	n	
css-flex-direction	outlook	windows	2016	n	
css-flex-direction	outlook	windows	2019	n	
css-flex-direction	outlook	windows-mail	2019-02	n	
css-flex-direction	outlook	macos	2019-02	y	
css-flex-direction	outlook	macos	16.80	y	
css-flex-direction	outlook	outlook-com	2019-02	n	
css-flex-direction	outlook	outlook-com	2023-01	y	
css-flex-direction	outlook	ios	2019-02	n	
css-flex-direction	outlook	ios	2023-01	y	
css-flex-direction	outlook	android	2019-02	n	
css-flex-direction	outlook	android	2023-01	n	
css-flex-direction	yahoo	desktop-webmail	2019-02	n	
css-flex-direction	yahoo	ios	2019-02	n	
css-flex-direction	yahoo	android	2019-02	n	
css-flex-direction	aol	desktop-webmail	2019-02	n	
css-flex-direction	aol	ios	2019-02	n	
css-flex-direction	aol	android	2019-02	n	
css-flex-direction	samsung-email	android	5.0.10.2	y	
css-flex-direction	sfr	desktop-webmail	2019-08	y	
css-flex-direction	sfr	ios	2019-08	y	
css-flex-direction	sfr	android	2019-08	y	
css-flex-direction	thunderbird	macos	60.5	y	
css-flex-direction	protonmail	desktop-webmail	2020-03	y	
css-flex-direction	protonmail	ios	2020-03	y	
css-flex-direction	protonmail	android	2020-03	y	
css-flex-direction	hey	desktop-webmail	2020-06	y	
css-flex-direction	mail-ru	desktop-webmail	2020-10	y	
css-flex-direction	fastmail	desktop-webmail	2021-07	y	
css-flex-direction	laposte	desktop-webmail	2021-08	y	
css-flex-direction	gmx	desktop-webmail	2022-06	n	
css-flex-direction	gmx	ios	2022-06	y	
css-flex-direction	gmx	android	2022-06	y	
css-flex-direction	web-de	desktop-webmail	2022-06	n	
css-flex-direction	web-de	ios	2022-06	y	
css-flex-direction	web-de	android	2022-06	y	
css-flex-direction	ionos-1and1	desktop-webmail	2022-06	y	
css-flex-direction	ionos-1and1	android	2022-06	y	
css-flex-wrap	apple-mail	macos	12.4	y	
css-flex-wrap	apple-mail	ios	12.1	y	
css-flex-wrap	gmail	desktop-webmail	2019-02	n	
css-flex-wrap	gmail	desktop-webmail	2023-01	n	
css-flex-wrap	gmail	ios	2019-02	n	
css-flex-wrap	gmail	ios	2023-01	n	
css-flex-wrap	gmail	android	2019-02	n	
css-flex-wrap	gmail	android	2023-01	n	
css-flex-wrap	gmail	mobile-webmail	2020-02	n	
css-flex-wrap	gmail	mobile-webmail	2023-01	n	
css-flex-wrap	orange	desktop-webmail	2019-08	y	
css-flex-wrap	orange	desktop-webmail	2021-03	n	
css-flex-wrap	orange	desktop-webmail	2024-04	n	
css-flex-wrap	orange	ios	2019-08	y	
css-flex-wrap	orange	ios	2024-04	n	
css-flex-wrap	orange	android	2019-08	y	
css-flex-wrap	orange	android	2024-04	n	
css-flex-wrap	outlook	windows	2007	n	
css-flex-wrap	outlook	windows	2010	n	
css-flex-wrap	outlook	windows	2013	n	
css-flex-wrap	outlook	windows	2016	n	
css-flex-wrap	outlook	windows	2019	n	
css-flex-wrap	outlook	windows-mail	2019-02	n	
css-flex-wrap	outlook	macos	2019-02	y	
css-flex-wrap	outlook	macos	16.80	y	
css-flex-wrap	outlook	outlook-com	2019-02	n	
css-flex-wrap	outlook	outlook-com	2023-01	y	
css-flex-wrap	outlook	ios	2019-02	n	
css-flex-wrap	outlook	ios	2023-01	y	
css-flex-wrap	outlook	android	2019-02	n	
css-flex-wrap	outlook	android	2023-01	y	
css-flex-wrap	yahoo	desktop-webmail	2019-02	n	
css-flex-wrap	yahoo	desktop-webmail	2023-01	n	
css-flex-wrap	yahoo	ios	2019-02	n	
css-flex-wrap	yahoo	ios	2023-01	n	
css-flex-wrap	yahoo	android	2019-02	n	
css-flex-wrap	aol	desktop-webmail	2019-02	n	
css-flex-wrap	aol	ios	2019-02	n	
css-flex-wrap	aol	android	2019-02	n	
css-flex-wrap	sfr	desktop-webmail	2019-08	y	
css-flex-wrap	sfr	ios	2019-08	y	
css-flex-wrap	sfr	android	2019-08	y	
css-flex-wrap	samsung-email	android	5.0.10.2	y	
css-flex-wrap	thunderbird	macos	60.5	y	
css-flex-wrap	protonmail	desktop-webmail	2020-03	y	
css-flex-wrap	protonmail	ios	2020-03	y	
css-flex-wrap	protonmail	android	2020-03	y	
css-flex-wrap	hey	desktop-webmail	2020-06	y	
css-flex-wrap	mail-ru	desktop-webmail	2020-10	y	
css-flex-wrap	fastmail	desktop-webmail	2021-07	y	
css-flex-wrap	laposte	desktop-webmail	2021-08	y	
css-flex-wrap	gmx	desktop-webmail	2022-06	n	
css-flex-wrap	gmx	ios	2022-06	y	
css-flex-wrap	gmx	android	2022-06	y	
css-flex-wrap	web-de	desktop-webmail	2022-06	n	
css-flex-wrap	web-de	ios	2022-06	y	
css-flex-wrap	web-de	android	2022-06	y	
css-flex-wrap	ionos-1and1	desktop-webmail	2022-06	y	
css-flex-wrap	ionos-1and1	android	2022-06	y	
css-float	apple-mail	macos	11.7	a	2
css-float	apple-mail	macos	12.4	y	
css-float	apple-mail	ios	14	a	2
css-float	apple-mail	ios	15	y	
css-float	gmail	desktop-webmail	2019-02	y	
css-float	gmail	ios	2019-02	y	
css-float	gmail	ios	2024-05	a	2
css-float	gmail	android	2019-02	y	
css-float	gmail	android	2024-05	a	2
css-float	gmail	mobile-webmail	2020-02	y	
css-float	orange	desktop-webmail	2019-08	y	
css-float	orange	desktop-webmail	2021-03	y	
css-float	orange	ios	2019-08	y	
css-float	orange	android	2019-08	y	
css-float	outlook	windows	2007	n	1
css-float	outlook	windows	2010	n	1
css-float	outlook	windows	2013	n	1
css-float	outlook	windows	2016	n	1
css-float	outlook	windows	2019	n	1
css-float	outlook	windows-mail	2019-02	n	1
css-float	outlook	macos	2019-02	y	
css-float	outlook	macos	16.80	y	
css-float	outlook	outlook-com	2019-02	y	
css-float	outlook	ios	2019-02	y	
css-float	outlook	android	2019-02	y	
css-float	yahoo	desktop-webmail	2019-02	y	
css-float	yahoo	desktop-webmail	2024-05	a	2
css-float	yahoo	ios	2019-02	y	
css-float	yahoo	ios	2024-05	a	2
css-float	yahoo	android	2019-02	n	
css-float	yahoo	android	2023-01	y	
css-float	yahoo	android	2024-05	a	2
css-float	aol	desktop-webmail	2019-02	y	
css-float	aol	desktop-webmail	2024-05	a	2
css-float	aol	ios	2019-02	y	
css-float	aol	ios	2024-05	a	2
css-float	aol	android	2019-02	y	
css-float	aol	android	2024-05	a	2
css-float	samsung-email	android	5.0.10.2	y	
css-float	sfr	desktop-webmail	2019-08	y	
css-float	sfr	ios	2019-08	y	
css-float	sfr	android	2019-08	y	
css-float	thunderbird	macos	60.5	y	
css-float	protonmail	desktop-webmail	2020-03	y	
css-float	protonmail	ios	2020-03	y	
css-float	protonmail	android	2020-03	y	
css-float	hey	desktop-webmail	2020-06	y	
css-float	mail-ru	desktop-webmail	2020-10	y	
css-float	fastmail	desktop-webmail	2021-07	y	
css-float	laposte	desktop-webmail	2021-08	y	
css-float	gmx	desktop-webmail	2022-06	y	
css-float	gmx	desktop-webmail	2024-05	a	2
css-float	gmx	ios	2022-06	y	
css-float	gmx	android	2022-06	y	
css-float	web-de	desktop-webmail	2022-06	y	
css-float	web-de	desktop-webmail	2024-05	a	2
css-float	web-de	ios	2022-06	y	
css-float	web-de	android	2022-06	y	
css-float	ionos-1and1	desktop-webmail	2022-06	y	
css-float	ionos-1and1	android	2022-06	y	
css-font-kerning	apple-mail	macos	11	y	
css-font-kerning	apple-mail	macos	12	y	
css-font-kerning	apple-mail	macos	13	y	
css-font-kerning	apple-mail	macos	14	y	
css-font-kerning	apple-mail	macos	15	y	
css-font-kerning	apple-mail	ios	11	y	
css-font-kerning	apple-mail	ios	12	y	
css-font-kerning	apple-mail	ios	13	y	
css-font-kerning	apple-mail	ios	14	y	
css-font-kerning	apple-mail	ios	15	y	
css-font-kerning	gmail	desktop-webmail	2022-08	y	
css-font-kerning	gmail	ios	2022-08	y	
css-font-kerning	gmail	android	2022-08	y	
css-font-kerning	gmail	mobile-webmail	2022-08	y	
css-font-kerning	outlook	windows	2007	n	
css-font-kerning	outlook	windows	2010	n	
css-font-kerning	outlook	windows	2013	n	
css-font-kerning	outlook	windows	2016	n	
css-font-kerning	outlook	windows	2019	n	
css-font-kerning	outlook	macos	2022-08	y	
css-font-kerning	outlook	macos	16.80	y	
css-font-kerning	outlook	outlook-com	2022-08	y	
css-font-kerning	outlook	ios	2022-08	y	
css-font-kerning	outlook	android	4.2101.1	y	
css-font-kerning	yahoo	desktop-webmail	2022-08	n	
css-font-kerning	yahoo	desktop-webmail	2024-03	n	
css-font-kerning	yahoo	ios	2024-03	n	
css-font-kerning	yahoo	android	2024-03	n	
css-font-kerning	aol	desktop-webmail	2022-08	n	
css-font-kerning	samsung-email	android	6.1.31.2	y	
css-font-kerning	mail-ru	desktop-webmail	2022-08	n	
css-font-kerning	free-fr	desktop-webmail	2022-08	y	
css-font-kerning	gmx	desktop-webmail	2022-08	n	
css-font-kerning	t-online-de	desktop-webmail	2022-08	n	
